11	11	1.0003
11	167	-0.51281
11	230	-0.48751
12	12	1.0014
12	171	-0.47392
12	172	-0.52751
13	13	1.059
13	200	-0.70381
13	201	-0.35521
14	14	1.0594
14	201	-0.35485
14	202	-0.70451
27	27	1.0003
27	448	-0.51281
27	511	-0.48751
28	28	1.0014
28	452	-0.47392
28	453	-0.52751
29	29	1.059
29	481	-0.70381
29	482	-0.35521
30	30	1.0594
30	482	-0.35485
30	483	-0.70451
167	11	-0.51281
167	167	1.9384
167	168	-0.22958
167	230	-0.19935
167	789	-0.99669
168	167	-0.22958
168	168	2.3632
168	169	0.3913
168	789	-0.58185
168	793	-0.58538
168	794	-1.3577
169	168	0.3913
169	169	2.4653
169	170	0.15198
169	794	-1.6842
169	795	-0.071274
169	796	-0.15737
169	798	-1.0958
170	169	0.15198
170	170	2.2607
170	171	-0.28823
170	790	-0.6105
170	791	-0.22237
170	798	-1.2916
171	12	-0.47392
171	170	-0.28823
171	171	1.9332
171	172	-0.19586
171	790	-0.97517
172	12	-0.52751
172	171	-0.19586
172	172	1.9331
172	173	-0.23732
172	790	-0.97238
173	172	-0.23732
173	173	2.126
173	174	0.34713
173	790	-0.56294
173	791	-0.58641
173	792	-1.0865
174	173	0.34713
174	174	2.5288
174	175	-0.4849
174	792	-1.6704
174	795	-0.72063
175	174	-0.4849
175	175	1.9507
175	176	-0.34442
175	795	-0.11609
175	827	-1.0053
176	175	-0.34442
176	176	1.7672
176	177	-0.32842
176	825	-0.72403
176	827	-0.37033
177	176	-0.32842
177	177	1.7458
177	178	-0.32774
177	824	-0.6533
177	825	-0.43633
178	177	-0.32774
178	178	1.7448
178	179	-0.32776
178	824	-0.44154
178	826	-0.64771
179	178	-0.32776
179	179	1.7448
179	180	-0.32776
179	826	-0.44153
179	831	-0.64771
180	179	-0.32776
180	180	1.7448
180	181	-0.32778
180	831	-0.44136
180	837	-0.64789
181	180	-0.32778
181	181	1.7448
181	182	-0.32779
181	835	-0.64807
181	837	-0.44117
182	181	-0.32779
182	182	1.7449
182	183	-0.32782
182	835	-0.441
182	836	-0.64825
183	182	-0.32782
183	183	1.7449
183	184	-0.32783
183	832	-0.64842
183	836	-0.44082
184	183	-0.32783
184	184	1.7449
184	185	-0.32785
184	832	-0.44064
184	838	-0.64861
185	184	-0.32785
185	185	1.745
185	186	-0.32787
185	833	-0.6488
185	838	-0.44044
186	185	-0.32787
186	186	1.745
186	187	-0.32788
186	833	-0.44025
186	840	-0.64899
187	186	-0.32788
187	187	1.745
187	188	-0.3279
187	840	-0.44008
187	841	-0.64917
188	187	-0.3279
188	188	1.7451
188	189	-0.32792
188	829	-0.64934
188	841	-0.4399
189	188	-0.32792
189	189	1.7451
189	190	-0.32793
189	829	-0.43973
189	842	-0.64952
190	189	-0.32793
190	190	1.7451
190	191	-0.32796
190	842	-0.43955
190	843	-0.64969
191	190	-0.32796
191	191	1.7452
191	192	-0.32797
191	843	-0.43937
191	845	-0.64987
192	191	-0.32797
192	192	1.7452
192	193	-0.32799
192	845	-0.43919
192	846	-0.65006
193	192	-0.32799
193	193	1.7452
193	194	-0.32801
193	846	-0.439
193	848	-0.65025
194	193	-0.32801
194	194	1.7453
194	195	-0.32802
194	844	-0.65043
194	848	-0.43882
195	194	-0.32802
195	195	1.7453
195	196	-0.32805
195	839	-0.65062
195	844	-0.43863
196	195	-0.32805
196	196	1.7453
196	197	-0.32806
196	828	-0.65079
196	839	-0.43845
197	196	-0.32806
197	197	1.7454
197	198	-0.32811
197	828	-0.43833
197	834	-0.65087
198	197	-0.32811
198	198	1.745
198	199	-0.32961
198	834	-0.44047
198	847	-0.64678
199	198	-0.32961
199	199	1.7423
199	200	-0.35767
199	830	-0.57162
199	847	-0.48337
200	13	-0.70381
200	199	-0.35767
200	200	2.0374
200	201	-0.12059
200	830	-0.8553
201	13	-0.35521
201	14	-0.35485
201	200	-0.12059
201	201	1.715
201	202	-0.053373
201	799	-0.46491
201	830	-0.36608
202	14	-0.70451
202	201	-0.053373
202	202	2.12
202	203	-0.28698
202	799	-1.0752
203	202	-0.28698
203	203	1.7366
203	204	-0.32513
203	799	-0.50799
203	800	-0.6165
204	203	-0.32513
204	204	1.7447
204	205	-0.32853
204	800	-0.44168
204	804	-0.64939
205	204	-0.32853
205	205	1.7455
205	206	-0.32863
205	801	-0.65054
205	804	-0.43779
206	205	-0.32863
206	206	1.7455
206	207	-0.3286
206	801	-0.43785
206	802	-0.65038
207	206	-0.3286
207	207	1.7454
207	208	-0.32859
207	802	-0.43804
207	805	-0.6502
208	207	-0.32859
208	208	1.7454
208	209	-0.32857
208	803	-0.65002
208	805	-0.43822
209	208	-0.32857
209	209	1.7454
209	210	-0.32855
209	803	-0.4384
209	815	-0.64984
210	209	-0.32855
210	210	1.7453
210	211	-0.32854
210	815	-0.43858
210	816	-0.64966
211	210	-0.32854
211	211	1.7453
211	212	-0.32852
211	806	-0.64948
211	816	-0.43876
212	211	-0.32852
212	212	1.7453
212	213	-0.3285
212	806	-0.43895
212	817	-0.6493
213	212	-0.3285
213	213	1.7452
213	214	-0.32848
213	817	-0.43914
213	822	-0.64911
214	213	-0.32848
214	214	1.7452
214	215	-0.32846
214	807	-0.64892
214	822	-0.43932
215	214	-0.32846
215	215	1.7452
215	216	-0.32845
215	807	-0.4395
215	818	-0.64874
216	215	-0.32845
216	216	1.7451
216	217	-0.32843
216	818	-0.43968
216	819	-0.64856
217	216	-0.32843
217	217	1.7451
217	218	-0.32841
217	819	-0.43986
217	820	-0.64838
218	217	-0.32841
218	218	1.745
218	219	-0.32839
218	810	-0.6482
218	820	-0.44004
219	218	-0.32839
219	219	1.745
219	220	-0.32838
219	809	-0.64801
219	810	-0.44023
220	219	-0.32838
220	220	1.745
220	221	-0.32836
220	809	-0.44041
220	823	-0.64783
221	220	-0.32836
221	221	1.7449
221	222	-0.32834
221	808	-0.64765
221	823	-0.4406
222	221	-0.32834
222	222	1.7449
222	223	-0.32833
222	808	-0.44077
222	811	-0.64747
223	222	-0.32833
223	223	1.7449
223	224	-0.32831
223	811	-0.44095
223	814	-0.64729
224	223	-0.32831
224	224	1.7448
224	225	-0.3283
224	814	-0.4412
224	821	-0.64703
225	224	-0.3283
225	225	1.7444
225	226	-0.32806
225	812	-0.6443
225	821	-0.44371
226	225	-0.32806
226	226	1.7397
226	227	-0.32577
226	812	-0.48681
226	813	-0.59906
227	226	-0.32577
227	227	1.9223
227	228	-0.50798
227	796	-0.23634
227	813	-0.85223
228	227	-0.50798
228	228	2.1028
228	229	0.07791
228	796	-0.59863
228	797	-1.0741
229	228	0.07791
229	229	2.0106
229	230	-0.29528
229	789	-0.61908
229	793	-0.22513
229	797	-0.94906
230	11	-0.48751
230	167	-0.19935
230	229	-0.29528
230	230	1.9228
230	789	-0.94068
448	27	-0.51281
448	448	1.9384
448	449	-0.22914
448	511	-0.19957
448	961	-0.9969
449	448	-0.22914
449	449	2.3664
449	450	0.40228
449	961	-0.58203
449	965	-0.6037
449	966	-1.3538
450	449	0.40228
450	450	2.423
450	451	0.072848
450	966	-1.6378
450	968	-0.13358
450	970	-1.1268
451	450	0.072848
451	451	2.0665
451	452	-0.29265
451	962	-0.66433
451	963	-0.36715
451	970	-0.81523
452	28	-0.47392
452	451	-0.29265
452	452	1.9314
452	453	-0.19763
452	962	-0.96722
453	28	-0.52751
453	452	-0.19763
453	453	1.9332
453	454	-0.233
453	962	-0.97508
454	453	-0.233
454	454	2.1575
454	455	0.41626
454	962	-0.57893
454	963	-0.6582
454	964	-1.1037
455	454	0.41626
455	455	2.5389
455	456	-0.29638
455	964	-1.7645
455	967	-0.89424
456	455	-0.29638
456	456	1.8373
456	457	-0.32952
456	967	-0.30165
456	999	-0.90973
457	456	-0.32952
457	457	1.7603
457	458	-0.32771
457	997	-0.71139
457	999	-0.39166
458	457	-0.32771
458	458	1.7455
458	459	-0.32773
458	996	-0.65254
458	997	-0.43756
459	458	-0.32773
459	459	1.7448
459	460	-0.32776
459	996	-0.44156
459	998	-0.6477
460	459	-0.32776
460	460	1.7448
460	461	-0.32776
460	998	-0.44154
460	1005	-0.64771
461	460	-0.32776
461	461	1.7448
461	462	-0.32778
461	1005	-0.44135
461	1020	-0.6479
462	461	-0.32778
462	462	1.7448
462	463	-0.32779
462	1019	-0.64808
462	1020	-0.44117
463	462	-0.32779
463	463	1.7449
463	464	-0.32782
463	1018	-0.64825
463	1019	-0.441
464	463	-0.32782
464	464	1.7449
464	465	-0.32784
464	1004	-0.64843
464	1018	-0.44081
465	464	-0.32784
465	465	1.7449
465	466	-0.32785
465	1004	-0.44063
465	1017	-0.64862
466	465	-0.32785
466	466	1.745
466	467	-0.32787
466	1003	-0.6488
466	1017	-0.44044
467	466	-0.32787
467	467	1.745
467	468	-0.32788
467	1003	-0.44027
467	1016	-0.64898
468	467	-0.32788
468	468	1.745
468	469	-0.3279
468	1015	-0.64916
468	1016	-0.44009
469	468	-0.3279
469	469	1.7451
469	470	-0.32792
469	1002	-0.64934
469	1015	-0.4399
470	469	-0.32792
470	470	1.7451
470	471	-0.32793
470	1002	-0.43972
470	1014	-0.64953
471	470	-0.32793
471	471	1.7451
471	472	-0.32796
471	1013	-0.64972
471	1014	-0.43953
472	471	-0.32796
472	472	1.7452
472	473	-0.32797
472	1012	-0.64989
472	1013	-0.43935
473	472	-0.32797
473	473	1.7452
473	474	-0.32799
473	1011	-0.65007
473	1012	-0.43917
474	473	-0.32799
474	474	1.7452
474	475	-0.32801
474	1010	-0.65026
474	1011	-0.43899
475	474	-0.32801
475	475	1.7453
475	476	-0.32802
475	1009	-0.65044
475	1010	-0.43881
476	475	-0.32802
476	476	1.7453
476	477	-0.32805
476	1008	-0.65062
476	1009	-0.43863
477	476	-0.32805
477	477	1.7454
477	478	-0.32806
477	1001	-0.6508
477	1008	-0.43844
478	477	-0.32806
478	478	1.7454
478	479	-0.32811
478	1001	-0.43832
478	1007	-0.65088
479	478	-0.32811
479	479	1.745
479	480	-0.32961
479	1006	-0.64679
479	1007	-0.44047
480	479	-0.32961
480	480	1.7423
480	481	-0.35769
480	1000	-0.5716
480	1006	-0.48337
481	29	-0.70381
481	480	-0.35769
481	481	2.0374
481	482	-0.12059
481	1000	-0.85528
482	29	-0.35521
482	30	-0.35485
482	481	-0.12059
482	482	1.715
482	483	-0.053373
482	974	-0.4649
482	1000	-0.36609
483	30	-0.70451
483	482	-0.053373
483	483	2.12
483	484	-0.28698
483	974	-1.0752
484	483	-0.28698
484	484	1.7366
484	485	-0.32513
484	974	-0.50799
484	975	-0.6165
485	484	-0.32513
485	485	1.7447
485	486	-0.32853
485	975	-0.44168
485	978	-0.64939
486	485	-0.32853
486	486	1.7455
486	487	-0.32863
486	972	-0.65053
486	978	-0.43779
487	486	-0.32863
487	487	1.7455
487	488	-0.3286
487	972	-0.43786
487	973	-0.65038
488	487	-0.3286
488	488	1.7454
488	489	-0.32859
488	973	-0.43804
488	977	-0.6502
489	488	-0.32859
489	489	1.7454
489	490	-0.32857
489	971	-0.65002
489	977	-0.43822
490	489	-0.32857
490	490	1.7454
490	491	-0.32855
490	971	-0.43841
490	991	-0.64984
491	490	-0.32855
491	491	1.7453
491	492	-0.32853
491	989	-0.64965
491	991	-0.43859
492	491	-0.32853
492	492	1.7453
492	493	-0.32852
492	976	-0.64947
492	989	-0.43877
493	492	-0.32852
493	493	1.7453
493	494	-0.3285
493	976	-0.43895
493	988	-0.6493
494	493	-0.3285
494	494	1.7452
494	495	-0.32848
494	988	-0.43914
494	994	-0.64911
495	494	-0.32848
495	495	1.7452
495	496	-0.32846
495	980	-0.64892
495	994	-0.43932
496	495	-0.32846
496	496	1.7452
496	497	-0.32845
496	980	-0.4395
496	986	-0.64874
497	496	-0.32845
497	497	1.7451
497	498	-0.32843
497	986	-0.43968
497	990	-0.64856
498	497	-0.32843
498	498	1.7451
498	499	-0.32841
498	990	-0.43987
498	992	-0.64838
499	498	-0.32841
499	499	1.745
499	500	-0.32839
499	983	-0.64819
499	992	-0.44005
500	499	-0.32839
500	500	1.745
500	501	-0.32838
500	982	-0.64801
500	983	-0.44023
501	500	-0.32838
501	501	1.745
501	502	-0.32836
501	982	-0.44041
501	995	-0.64783
502	501	-0.32836
502	502	1.7449
502	503	-0.32834
502	981	-0.64765
502	995	-0.44059
503	502	-0.32834
503	503	1.7449
503	504	-0.32833
503	979	-0.64747
503	981	-0.44077
504	503	-0.32833
504	504	1.7449
504	505	-0.32831
504	979	-0.44096
504	987	-0.64728
505	504	-0.32831
505	505	1.7448
505	506	-0.32829
505	987	-0.4412
505	993	-0.64702
506	505	-0.32829
506	506	1.7444
506	507	-0.32815
506	985	-0.64413
506	993	-0.44378
507	506	-0.32815
507	507	1.7397
507	508	-0.32904
507	984	-0.5936
507	985	-0.48892
508	507	-0.32904
508	508	1.9626
508	509	-0.56722
508	968	-0.18928
508	984	-0.87709
509	508	-0.56722
509	509	2.1653
509	510	0.066992
509	968	-0.51822
509	969	-1.1468
510	509	0.066992
510	510	2.0091
510	511	-0.29575
510	961	-0.63004
510	965	-0.21148
510	969	-0.93887
511	27	-0.48751
511	448	-0.19957
511	510	-0.29575
511	511	1.9226
511	961	-0.93981
789	167	-0.99669
789	168	-0.58185
789	229	-0.61908
789	230	-0.94068
789	789	3.9441
789	793	-0.80581
790	170	-0.6105
790	171	-0.97517
790	172	-0.97238
790	173	-0.56294
790	790	3.9571
790	791	-0.83611
791	170	-0.22237
791	173	-0.58641
791	790	-0.83611
791	791	4.1596
791	792	-1.2529
791	795	-0.065664
791	798	-1.1961
792	173	-1.0865
792	174	-1.6704
792	791	-1.2529
792	792	4.7082
792	795	-0.6984
793	168	-0.58538
793	229	-0.22513
793	789	-0.80581
793	793	4.5586
793	794	-1.4121
793	796	0.056308
793	797	-1.5865
794	168	-1.3577
794	169	-1.6842
794	793	-1.4121
794	794	5.1004
794	796	-0.64636
795	169	-0.071274
795	174	-0.72063
795	175	-0.11609
795	791	-0.065664
795	792	-0.6984
795	795	4.0323
795	796	-0.86275
795	798	-1.0149
795	827	-0.48253
796	169	-0.15737
796	227	-0.23634
796	228	-0.59863
796	793	0.056308
796	794	-0.64636
796	795	-0.86275
796	796	3.7881
796	797	-0.83946
796	813	-0.29106
796	827	-0.21239
797	228	-1.0741
797	229	-0.94906
797	793	-1.5865
797	796	-0.83946
797	797	4.4491
798	169	-1.0958
798	170	-1.2916
798	791	-1.1961
798	795	-1.0149
798	798	4.5984
799	201	-0.46491
799	202	-1.0752
799	203	-0.50799
799	799	3.8932
799	800	-0.76421
799	830	-1.0809
800	203	-0.6165
800	204	-0.44168
800	799	-0.76421
800	800	3.5882
800	804	-0.73468
800	830	-0.20818
800	847	-0.8229
801	205	-0.65054
801	206	-0.43785
801	801	3.5832
801	802	-0.73708
801	804	-0.73713
801	828	-0.81749
801	834	-0.20312
802	206	-0.65038
802	207	-0.43804
802	801	-0.73708
802	802	3.5829
802	805	-0.73693
802	828	-0.20352
802	839	-0.81696
803	208	-0.65002
803	209	-0.4384
803	803	3.5822
803	805	-0.73674
803	815	-0.73658
803	844	-0.20457
803	848	-0.8159
804	204	-0.64939
804	205	-0.43779
804	800	-0.73468
804	801	-0.73713
804	804	3.5824
804	834	-0.81802
804	847	-0.20544
805	207	-0.6502
805	208	-0.43822
805	802	-0.73693
805	803	-0.73674
805	805	3.5826
805	839	-0.20405
805	844	-0.81643
806	211	-0.64948
806	212	-0.43895
806	806	3.5812
806	816	-0.73621
806	817	-0.73604
806	843	-0.81433
806	845	-0.20615
807	214	-0.64892
807	215	-0.4395
807	807	3.5801
807	818	-0.73552
807	822	-0.73571
807	829	-0.20772
807	841	-0.81275
808	221	-0.64765
808	222	-0.44077
808	808	3.5777
808	811	-0.73433
808	823	-0.7345
808	835	-0.21141
808	837	-0.80906
809	219	-0.64801
809	220	-0.44041
809	809	3.5784
809	810	-0.73485
809	823	-0.73464
809	832	-0.21035
809	836	-0.81014
810	218	-0.6482
810	219	-0.44023
810	809	-0.73485
810	810	3.5787
810	820	-0.73498
810	832	-0.81065
810	838	-0.20983
811	222	-0.64747
811	223	-0.44095
811	808	-0.73433
811	811	3.5774
811	814	-0.73413
811	831	-0.80854
811	837	-0.21195
812	225	-0.6443
812	226	-0.48681
812	812	3.5706
812	813	-0.6517
812	821	-0.72904
812	824	-0.21761
812	825	-0.84111
813	226	-0.59906
813	227	-0.85223
813	796	-0.29106
813	812	-0.6517
813	813	3.7586
813	825	-0.25202
813	827	-1.1126
814	223	-0.64729
814	224	-0.4412
814	811	-0.73413
814	814	3.577
814	821	-0.73386
814	826	-0.80805
814	831	-0.21247
815	209	-0.64984
815	210	-0.43858
815	803	-0.73658
815	815	3.5819
815	816	-0.73639
815	846	-0.81537
815	848	-0.2051
816	210	-0.64966
816	211	-0.43876
816	806	-0.73621
816	815	-0.73639
816	816	3.5815
816	845	-0.81485
816	846	-0.20563
817	212	-0.6493
817	213	-0.43914
817	806	-0.73604
817	817	3.5808
817	822	-0.73585
817	842	-0.81382
817	843	-0.20667
818	215	-0.64874
818	216	-0.43968
818	807	-0.73552
818	818	3.5798
818	819	-0.73534
818	840	-0.81222
818	841	-0.20827
819	216	-0.64856
819	217	-0.43986
819	818	-0.73534
819	819	3.5794
819	820	-0.73518
819	833	-0.81168
819	840	-0.20879
820	217	-0.64838
820	218	-0.44004
820	810	-0.73498
820	819	-0.73518
820	820	3.5791
820	833	-0.20932
820	838	-0.81116
821	224	-0.64703
821	225	-0.44371
821	812	-0.72904
821	814	-0.73386
821	821	3.5761
821	824	-0.80929
821	826	-0.21316
822	213	-0.64911
822	214	-0.43932
822	807	-0.73571
822	817	-0.73585
822	822	3.5805
822	829	-0.81329
822	842	-0.2072
823	220	-0.64783
823	221	-0.4406
823	808	-0.7345
823	809	-0.73464
823	823	3.578
823	835	-0.8096
823	836	-0.21088
824	177	-0.6533
824	178	-0.44154
824	812	-0.21761
824	821	-0.80929
824	824	3.5741
824	825	-0.71963
824	826	-0.73272
825	176	-0.72403
825	177	-0.43633
825	812	-0.84111
825	813	-0.25202
825	824	-0.71963
825	825	3.5706
825	827	-0.59745
826	178	-0.64771
826	179	-0.44153
826	814	-0.80805
826	821	-0.21316
826	824	-0.73272
826	826	3.5765
826	831	-0.73336
827	175	-1.0053
827	176	-0.37033
827	795	-0.48253
827	796	-0.21239
827	813	-1.1126
827	825	-0.59745
827	827	3.7806
828	196	-0.65079
828	197	-0.43833
828	801	-0.81749
828	802	-0.20352
828	828	3.5828
828	834	-0.73642
828	839	-0.73629
829	188	-0.64934
829	189	-0.43973
829	807	-0.20772
829	822	-0.81329
829	829	3.5801
829	841	-0.73491
829	842	-0.73508
830	199	-0.57162
830	200	-0.8553
830	201	-0.36608
830	799	-1.0809
830	800	-0.20818
830	830	3.7613
830	847	-0.67928
831	179	-0.64771
831	180	-0.44136
831	811	-0.80854
831	814	-0.21247
831	826	-0.73336
831	831	3.577
831	837	-0.73353
832	183	-0.64842
832	184	-0.44064
832	809	-0.21035
832	810	-0.81065
832	832	3.5783
832	836	-0.73405
832	838	-0.73425
833	185	-0.6488
833	186	-0.44025
833	819	-0.81168
833	820	-0.20932
833	833	3.579
833	838	-0.7344
833	840	-0.73457
834	197	-0.65087
834	198	-0.44047
834	801	-0.20312
834	804	-0.81802
834	828	-0.73642
834	834	3.5824
834	847	-0.73347
835	181	-0.64807
835	182	-0.441
835	808	-0.21141
835	823	-0.8096
835	835	3.5777
835	836	-0.73386
835	837	-0.73371
836	182	-0.64825
836	183	-0.44082
836	809	-0.81014
836	823	-0.21088
836	832	-0.73405
836	835	-0.73386
836	836	3.578
837	180	-0.64789
837	181	-0.44117
837	808	-0.80906
837	811	-0.21195
837	831	-0.73353
837	835	-0.73371
837	837	3.5773
838	184	-0.64861
838	185	-0.44044
838	810	-0.20983
838	820	-0.81116
838	832	-0.73425
838	833	-0.7344
838	838	3.5787
839	195	-0.65062
839	196	-0.43845
839	802	-0.81696
839	805	-0.20405
839	828	-0.73629
839	839	3.5825
839	844	-0.73614
840	186	-0.64899
840	187	-0.44008
840	818	-0.81222
840	819	-0.20879
840	833	-0.73457
840	840	3.5794
840	841	-0.73472
841	187	-0.64917
841	188	-0.4399
841	807	-0.81275
841	818	-0.20827
841	829	-0.73491
841	840	-0.73472
841	841	3.5797
842	189	-0.64952
842	190	-0.43955
842	817	-0.81382
842	822	-0.2072
842	829	-0.73508
842	842	3.5804
842	843	-0.73526
843	190	-0.64969
843	191	-0.43937
843	806	-0.81433
843	817	-0.20667
843	842	-0.73526
843	843	3.5808
843	845	-0.73544
844	194	-0.65043
844	195	-0.43863
844	803	-0.20457
844	805	-0.81643
844	839	-0.73614
844	844	3.5822
844	848	-0.73597
845	191	-0.64987
845	192	-0.43919
845	806	-0.20615
845	816	-0.81485
845	843	-0.73544
845	845	3.5811
845	846	-0.73561
846	192	-0.65006
846	193	-0.439
846	815	-0.81537
846	816	-0.20563
846	845	-0.73561
846	846	3.5815
846	848	-0.73577
847	198	-0.64678
847	199	-0.48337
847	800	-0.8229
847	804	-0.20544
847	830	-0.67928
847	834	-0.73347
847	847	3.5712
848	193	-0.65025
848	194	-0.43882
848	803	-0.8159
848	815	-0.2051
848	844	-0.73597
848	846	-0.73577
848	848	3.5818
961	448	-0.9969
961	449	-0.58203
961	510	-0.63004
961	511	-0.93981
961	961	3.9492
961	965	-0.80045
962	451	-0.66433
962	452	-0.96722
962	453	-0.97508
962	454	-0.57893
962	962	3.9884
962	963	-0.80286
963	451	-0.36715
963	454	-0.6582
963	962	-0.80286
963	963	4.2296
963	964	-1.39
963	967	0.0079656
963	970	-1.0194
964	454	-1.1037
964	455	-1.7645
964	963	-1.39
964	964	4.9557
964	967	-0.69759
965	449	-0.6037
965	510	-0.21148
965	961	-0.80045
965	965	4.5655
965	966	-1.411
965	968	0.055532
965	969	-1.5945
966	449	-1.3538
966	450	-1.6378
966	965	-1.411
966	966	5.0491
966	968	-0.64657
