0.49889,0.49894,0.060971,0.079756,0.00066632,0.00066611,0.0084318,0.010477,0.00028079,0.00028073,0.0022186,0.0032083,1.3301e-11,1.3272e-11,0.00021496,0.00027077,1.4695e-05,1.4697e-05,0.060955,0.079851,0.00066605,0.00066584,0.0084312,0.010491,0.00028072,0.00028066,0.0022186,0.0032106,1.3293e-11,1.3264e-11,0.00021502,0.00027077,1.4697e-05,1.4699e-05,0.59736,0.64778,0.64778,0.59741,0.061076,0.061718,0.066386,0.073204,0.076368,0.073496,0.067126,0.055829,0.045743,0.037813,0.031437,0.026216,0.021886,0.01828,0.015271,0.012759,0.010661,0.0089093,0.0074467,0.0062257,0.0052068,0.0043567,0.0036481,0.0030577,0.0025666,0.0021588,0.0018211,0.0015424,0.0013137,0.0011277,0.00097827,0.00086064,0.00077137,0.00070905,0.00068779,0.00070866,0.00077085,0.00086028,0.0009777,0.0011268,0.0013125,0.0015406,0.0018187,0.0021556,0.0025624,0.0030522,0.0036408,0.0043474,0.0051948,0.0062104,0.0074272,0.0088846,0.01063,0.012719,0.01522,0.018212,0.021791,0.026065,0.031152,0.03717,0.044177,0.051937,0.057871,0.059761,0.0084153,0.0084533,0.0089189,0.0096763,0.010059,0.0097726,0.0090735,0.0078337,0.0066999,0.0057724,0.004996,0.0043339,0.0037628,0.0032683,0.0028395,0.0024675,0.0021448,0.0018649,0.0016223,0.001412,0.00123,0.0010724,0.00093631,0.00081888,0.00071778,0.00063102,0.00055684,0.00049379,0.00044058,0.00039617,0.00035967,0.00033036,0.00030775,0.00029176,0.00028625,0.00029167,0.00030762,0.00033027,0.00035954,0.00039598,0.0004403,0.00049341,0.00055634,0.00063036,0.00071693,0.00081779,0.00093495,0.0010707,0.0012278,0.0014094,0.0016191,0.001861,0.00214,0.0024616,0.0028322,0.0032591,0.0037505,0.0043154,0.0049628,0.0056998,0.0065249,0.0074084,0.0080705,0.0082835,0.0022856,0.0024077,0.0028033,0.0031214,0.0031741,0.0025441,0.0018954,0.0010428,0.00049051,0.00024667,0.0001248,6.4023e-05,3.301e-05,1.7049e-05,8.8109e-06,4.5548e-06,2.3549e-06,1.2176e-06,6.2958e-07,3.2554e-07,1.6832e-07,8.7036e-08,4.5004e-08,2.3271e-08,1.2033e-08,6.2219e-09,3.2172e-09,1.6635e-09,8.6013e-10,4.4466e-10,2.2974e-10,1.1846e-10,6.1031e-11,3.2718e-11,2.6423e-11,3.2605e-11,5.9937e-11,1.1724e-10,2.2725e-10,4.3958e-10,8.4981e-10,1.6427e-09,3.1751e-09,6.137e-09,1.1862e-08,2.2928e-08,4.4317e-08,8.566e-08,1.6557e-07,3.2003e-07,6.1858e-07,1.1956e-06,2.311e-06,4.4666e-06,8.6319e-06,1.6677e-05,3.2205e-05,6.2126e-05,0.00011973,0.00023209,0.0004616,0.00090744,0.0014913,0.0018565,0.00023058,0.00025003,0.00026002,0.00025411,0.00023787,0.00020955,0.00018366,0.00016203,0.0001437,0.00012774,0.00011365,0.00010116,9.008e-05,8.0242e-05,7.1511e-05,6.3767e-05,5.6902e-05,5.0822e-05,4.5442e-05,4.0689e-05,3.6496e-05,3.2807e-05,2.957e-05,2.6741e-05,2.4281e-05,2.2155e-05,2.0334e-05,1.8794e-05,1.7514e-05,1.6474e-05,1.5664e-05,1.5089e-05,1.4892e-05,1.5095e-05,1.5674e-05,1.649e-05,1.7539e-05,1.8834e-05,2.039e-05,2.2232e-05,2.4383e-05,2.6873e-05,2.9739e-05,3.3019e-05,3.6759e-05,4.1012e-05,4.5836e-05,5.1299e-05,5.7477e-05,6.4457e-05,7.2334e-05,8.122e-05,9.1236e-05,0.00010252,0.00011522,0.00012949,0.00014546,0.00016311,0.00018204,0.0002002,0.34011,0.23081,0.15214,0.1106,0.095228,0.061761,0.061572,0.05744,0.044397,0.031337,0.020713,0.01549,0.013067,0.008697,0.0088054,0.0084171,0.0067498,0.0050747,0.0038409,0.0034131,0.0032958,0.0021805,0.0021045,0.0018629,0.0013775,0.00094651,0.00060919,0.00043991,0.00035908,0.061052,0.06166,0.066304,0.073236,0.076434,0.073569,0.067219,0.05573,0.045687,0.037789,0.031422,0.026205,0.021877,0.018273,0.015265,0.012754,0.010657,0.0089057,0.0074437,0.0062232,0.0052047,0.004355,0.0036466,0.0030565,0.0025656,0.002158,0.0018203,0.0015417,0.0013132,0.0011272,0.00097788,0.00086029,0.00077106,0.00070876,0.00068751,0.00070838,0.00077054,0.00085993,0.00097731,0.0011264,0.0013119,0.00154,0.0018179,0.0021548,0.0025614,0.003051,0.0036394,0.0043456,0.0051927,0.0062079,0.0074242,0.008881,0.010625,0.012714,0.015214,0.018205,0.021782,0.026055,0.03114,0.037156,0.04416,0.051932,0.057842,0.059734,0.0084137,0.0084477,0.008909,0.0096826,0.010068,0.0097826,0.0090847,0.0078247,0.0066936,0.0057698,0.0049945,0.0043327,0.0037618,0.0032674,0.0028387,0.0024669,0.0021442,0.0018645,0.0016219,0.0014117,0.0012296,0.0010722,0.00093607,0.00081867,0.0007176,0.00063086,0.0005567,0.00049366,0.00044047,0.00039607,0.00035957,0.00033027,0.00030767,0.00029169,0.00028617,0.00029159,0.00030755,0.00033019,0.00035945,0.00039587,0.00044019,0.00049328,0.00055619,0.00063019,0.00071675,0.00081758,0.00093471,0.0010705,0.0012275,0.0014091,0.0016187,0.0018605,0.0021395,0.002461,0.0028315,0.0032583,0.0037496,0.0043143,0.0049616,0.0056985,0.0065233,0.0074078,0.0080682,0.0082814,0.0022851,0.0024074,0.0028019,0.0031221,0.0031761,0.0025488,0.0019065,0.0010251,0.00049724,0.00024735,0.00012482,6.4e-05,3.2993e-05,1.7039e-05,8.8058e-06,4.5522e-06,2.3535e-06,1.2169e-06,6.292e-07,3.2534e-07,1.6822e-07,8.6984e-08,4.4977e-08,2.3257e-08,1.2026e-08,6.2182e-09,3.2153e-09,1.6625e-09,8.5961e-10,4.444e-10,2.296e-10,1.1839e-10,6.0995e-11,3.2698e-11,2.6407e-11,3.2586e-11,5.9901e-11,1.1717e-10,2.2712e-10,4.3931e-10,8.4931e-10,1.6417e-09,3.1732e-09,6.1334e-09,1.1855e-08,2.2914e-08,4.4291e-08,8.5609e-08,1.6547e-07,3.1984e-07,6.1821e-07,1.1949e-06,2.3096e-06,4.4639e-06,8.6266e-06,1.6667e-05,3.2184e-05,6.2079e-05,0.00011961,0.00023165,0.00045959,0.00091309,0.0014894,0.0018554,0.00023073,0.0002499,0.00025993,0.00025406,0.00023784,0.00020957,0.00018371,0.00016207,0.00014373,0.00012776,0.00011367,0.00010118,9.0095e-05,8.0255e-05,7.1523e-05,6.3778e-05,5.6912e-05,5.083e-05,4.545e-05,4.0696e-05,3.6503e-05,3.2813e-05,2.9575e-05,2.6746e-05,2.4285e-05,2.2159e-05,2.0338e-05,1.8798e-05,1.7517e-05,1.6477e-05,1.5667e-05,1.5091e-05,1.4895e-05,1.5097e-05,1.5677e-05,1.6493e-05,1.7542e-05,1.8837e-05,2.0394e-05,2.2235e-05,2.4387e-05,2.6878e-05,2.9744e-05,3.3024e-05,3.6765e-05,4.1018e-05,4.5844e-05,5.1308e-05,5.7487e-05,6.4467e-05,7.2346e-05,8.1233e-05,9.1251e-05,0.00010254,0.00011524,0.00012951,0.00014547,0.00016312,0.00018201,0.0002002,0.34005,0.23086,0.1522,0.11064,0.095263,0.061759,0.061597,0.057476,0.044423,0.03134,0.020717,0.015498,0.01307,0.0086982,0.0088114,0.0084249,0.0067551,0.0050757,0.0038415,0.0034146,0.0032975,0.0021806,0.002105,0.0018633,0.0013778,0.00094652,0.00060927,0.00043983,0.00035867,0.00032128,0.000451,0.00051187,0.00045161,0.00032148,0.00033628,0.00040405,0.00055105,0.00072961,0.00079543,0.00073304,0.00055643,0.00040681,0.00033813,0.0022727,0.0023503,0.0025837,0.0029364,0.0030934,0.0029438,0.0025958,0.002354,0.0022748,0.0033027,0.0034332,0.0038298,0.0044103,0.0046326,0.004423,0.0038453,0.0034416,0.003308,0.008879,0.0095372,0.011678,0.014989,0.016432,0.01505,0.011802,0.0095725,0.0088967,0.012401,0.014448,0.019089,0.024618,0.026607,0.024739,0.01923,0.01456,0.012474,0.063382,0.067222,0.080169,0.10031,0.10904,0.10068,0.0809,0.067419,0.063469,0.090267,0.10217,0.13006,0.16334,0.17509,0.16404,0.13087,0.10284,0.090695,0.06003,0.071744,0.066356,0.061552,0.059489,0.061762,0.057951,0.054768,0.05643,0.066432,0.00075162,0.00082667,0.0010636,0.0012315,0.0016939,0.00093011,0.0014394,0.0028288,0.0048066,0.016843,0.011762,0.0098299,0.020156,0.034511,0.041698,0.024118,0.0020032,0.0023775,0.0033718,0.005745,0.0068695,0.0082165,0.028852,0.004024,0.014074,0.030014,0.036045,0.025059,0.044309,0.0010942,0.0041722,0.0007597,0.020931,0.010201,0.0071266,0.00095414,0.014609,0.012207,0.017486,0.0085254,0.0012698,0.0059591,0.0049848,0.0017514,0.0034949,0.002931,0.0024621,0.0020732,0.00084473,0.0014865,0.008295,0.0095577,0.0089629,0.0084502,0.0082175,0.0084448,0.0080358,0.0076878,0.0078909,0.0089482,0.00030253,0.00032146,0.00037987,0.0004201,0.00052663,0.00034722,0.00046869,0.0007691,0.0011514,0.0023046,0.0030508,0.0020038,0.003511,0.0062078,0.0053511,0.0040408,0.00059506,0.00067535,0.00087819,0.0013209,0.0015168,0.0017429,0.00465,0.0010048,0.0026513,0.0047953,0.005535,0.0041634,0.0065062,0.00038728,0.001033,0.00030458,0.0036162,0.0020625,0.0015607,0.00042913,0.00035316,0.0027297,0.0023724,0.0031415,0.0017937,0.00047955,0.0013588,0.0011841,0.00090244,0.00078993,0.00069318,0.00061027,0.000326,0.00053952,0.002008,0.002619,0.002179,0.0016188,0.0019498,0.0022852,0.0015609,0.0014107,0.0014986,0.0024561,6.4174e-11,1.2533e-10,4.7233e-10,9.1346e-10,3.4139e-09,2.4393e-10,1.766e-09,2.466e-08,1.7813e-07,1.7964e-05,4.8083e-06,2.4874e-06,3.4713e-05,0.0002493,0.00049932,6.7043e-05,6.5992e-09,1.2757e-08,4.767e-08,3.4435e-07,6.6566e-07,1.2868e-06,0.00012933,9.215e-08,9.2945e-06,0.00015035,0.00029438,7.754e-05,0.00062654,5.4104e-10,1.0583e-07,7.0566e-11,4.0053e-05,2.8618e-06,7.6528e-07,2.7937e-10,1.0703e-05,5.5342e-06,2.0702e-05,1.4799e-06,1.0466e-09,3.9575e-07,2.0465e-07,5.4728e-08,2.8302e-08,2.0241e-09,1.4636e-08,7.5688e-09,1.4343e-10,3.9141e-09,0.00024854,0.00023452,0.0002232,0.00021213,0.0002332,0.00013587,0.00015296,0.00012087,0.00017536,1.5478e-05,3.8634e-05,1.8222e-05,6.7719e-05,5.3919e-05,0.00010757,1.6156e-05,7.5972e-05,6.0402e-05,4.8182e-05,4.311e-05,3.4691e-05,3.1228e-05,2.8196e-05,2.5554e-05,2.3265e-05,9.5757e-05,2.1298e-05,1.9624e-05,8.5275e-05,1.5554e-05,1.6323e-05,1.7291e-05,1.9961e-05,2.1702e-05,1.8498e-05,2.3745e-05,2.6118e-05,0.00011097,4.9527e-05,6.2166e-05,7.8276e-05,0.00019591,0.00015751,0.00014017,0.00012472,2.8855e-05,3.1993e-05,3.5575e-05,1.7071e-05,3.9653e-05,4.4282e-05,5.5461e-05,6.9736e-05,9.8754e-05,0.00017476,8.7904e-05,0.00024842,0.00023405,0.0002227,0.00021062,0.00023271,0.0001359,0.00015298,0.00012089,0.00017521,1.8225e-05,3.864e-05,1.5481e-05,5.3929e-05,6.7731e-05,0.00010758,1.6158e-05,1.7074e-05,1.9627e-05,2.1301e-05,2.3269e-05,2.5559e-05,2.8201e-05,3.1233e-05,3.4697e-05,4.819e-05,4.3117e-05,6.0412e-05,8.5289e-05,9.5773e-05,7.5985e-05,1.9965e-05,1.6326e-05,2.1706e-05,1.5556e-05,1.7294e-05,0.00011099,2.6123e-05,2.3749e-05,1.8501e-05,7.8289e-05,6.2177e-05,4.9536e-05,0.00015752,0.00019565,3.966e-05,4.429e-05,9.877e-05,3.5581e-05,3.1998e-05,2.886e-05,0.00014019,6.9748e-05,5.547e-05,0.00012474,8.7919e-05,0.00017473,0.0020067,0.0026206,0.0021385,0.0015819,0.0019531,0.0022878,0.0013675,0.0014655,0.0015027,0.0023073,3.4118e-09,4.7205e-10,9.1292e-10,6.4135e-11,1.2525e-10,2.4645e-08,1.7649e-09,2.4378e-10,3.4691e-05,1.7803e-07,1.7953e-05,4.8055e-06,2.486e-06,0.00049964,0.00024909,3.4414e-07,6.6999e-05,4.7641e-08,1.2749e-08,6.6526e-07,6.5954e-09,1.286e-06,0.00012923,9.2095e-08,9.2888e-06,0.00015028,0.00029406,7.7499e-05,0.00061769,7.0525e-11,5.4073e-10,1.0577e-07,7.6483e-07,2.8601e-06,4.003e-05,1.4334e-10,2.7921e-10,1.046e-09,2.0229e-09,3.9118e-09,7.5643e-09,1.4627e-08,2.8285e-08,5.4697e-08,2.0453e-07,3.9551e-07,1.479e-06,5.5309e-06,1.0697e-05,2.069e-05,0.0082921,0.0095627,0.0089323,0.0084174,0.0082163,0.0084424,0.007835,0.007743,0.0078938,0.0087607,0.00052651,0.00037979,0.00042,0.00030246,0.00032139,0.00076893,0.00046859,0.00034714,0.0035102,0.0011511,0.0030501,0.0023041,0.0020034,0.0062082,0.0053501,0.0013206,0.0040399,0.00087799,0.0006752,0.0015165,0.00059493,0.0017426,0.004649,0.0010045,0.0026507,0.0047941,0.0055329,0.0041623,0.0064908,0.0003045,0.00038718,0.0010327,0.0015603,0.0020619,0.0036152,0.00032592,0.00035306,0.00042902,0.00047942,0.00053938,0.0006101,0.000693,0.00078972,0.0009022,0.0011838,0.0013585,0.0017932,0.0023718,0.002729,0.0031407,0.059996,0.071773,0.066052,0.061234,0.059475,0.061739,0.056088,0.05528,0.056453,0.064697,0.0016932,0.0010632,0.001231,0.00075131,0.00082633,0.0028277,0.0014388,0.00092973,0.020148,0.0048047,0.016836,0.011757,0.0098259,0.041697,0.034498,0.0057427,0.024109,0.0033704,0.0023766,0.0068667,0.0020024,0.0082132,0.028841,0.0040224,0.014069,0.030002,0.036026,0.025049,0.04417,0.00075939,0.0010938,0.0041705,0.0071238,0.010197,0.020922,0.00084439,0.00095375,0.0012692,0.0014859,0.0017507,0.0020723,0.0024612,0.0029298,0.0034935,0.0049828,0.0059566,0.0085219,0.012202,0.014603,0.017479,0.00031952,0.00032033,0.00036179,0.00044071,0.00036248,0.00044277,0.00039672,0.00039656,0.00030965,0.00030955,0.0005347,0.00053501,0.0022188,0.00039836,0.0022194,0.00039926,0.0021794,0.0021794,0.002039,0.00048326,0.0020406,0.00048195,0.00053571,0.00053637,0.002089,0.0006404,0.00064303,0.0020919,0.0023052,0.00051108,0.0023066,0.00051431,0.00087034,0.0021984,0.00087579,0.0021888,0.0010953,0.0022612,0.0010981,0.0022554,0.0014634,0.0014637,0.0016074,0.0023542,0.0023575,0.0032651,0.0032682,0.0033158,0.0024968,0.0025358,0.0035153,0.0025086,0.0026244,0.0033182,0.0035152,0.0028743,0.0033397,0.0028456,0.0026771,0.0032713,0.0025621,0.0030793,0.0031379,0.003458,0.0033769,0.0090103,0.0033996,0.0090204,0.0034037,0.0092678,0.0092591,0.0088844,0.0036,0.0088905,0.0035951,0.003701,0.0037034,0.0094776,0.0040958,0.0041058,0.0094839,0.0099673,0.003714,0.0099969,0.0037247,0.0050534,0.010688,0.0050766,0.010648,0.0060456,0.011611,0.0060586,0.011581,0.0075699,0.007573,0.0084447,0.0089826,0.0089591,0.011849,0.011893,0.013094,0.009785,0.010661,0.015626,0.0095802,0.0094067,0.013146,0.015656,0.012187,0.014732,0.011929,0.0098378,0.014137,0.010613,0.011414,0.011461,0.017226,0.016804,0.063569,0.014275,0.063613,0.014318,0.064479,0.064444,0.06134,0.0169,0.061376,0.016851,0.018487,0.018512,0.064683,0.021841,0.021925,0.064749,0.069067,0.017798,0.06922,0.017901,0.029301,0.071612,0.029478,0.071309,0.036759,0.076676,0.036854,0.076466,0.048574,0.048561,0.054131,0.064382,0.064259,0.086652,0.086912,0.093586,0.069512,0.074478,0.10893,0.068452,0.068152,0.093876,0.10905,0.085113,0.10248,0.083481,0.070868,0.09869,0.074389,0.082328,0.08307,0.1166,0.11366,0.10178,0.10211,0.11668,0.1215,0.1174,0.12257,0.14962,0.1513,0.12994,0.13054,0.18168,0.18317,0.21865,0.21659,0.23943,0.24035,0.32509,0.32255,0.3617,0.50931,0.47094,0.4715
